bellman_target,buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time,update_loss,update_objective
0.4405298508703709,50.0,1.0,100.0,11.0,1.0533058091709984,100,50.0,94.93919229507446,147.9790012359619,-177.69780647277832
0.3863424491137266,100.0,2.0,100.0,0.0,26.668489368824737,200,100.0,98.68893766403198,14.106343262195587,-199.10269271850586
0.34647798277437686,150.0,3.0,100.0,0.0,26.66802815924402,300,150.0,102.43874716758728,54.463700952529905,-177.04430904388428
0.2907466030586511,200.0,4.0,100.0,0.0,26.570804160253033,400,200.0,106.20227789878845,7.486510241031647,-148.94521027565003
0.20337296507321298,250.0,5.0,100.0,0.0,26.283981913870363,500,250.0,110.00687789916992,5.5544688403606415,-104.51837607383727
0.12523017881438137,300.0,6.0,100.0,0.0,26.312877588931425,600,300.0,113.80729961395264,4.157076988220215,-64.16041101455689
0.08679528398439289,350.0,7.0,100.0,1.0,26.2628648341934,700,350.0,117.6149582862854,3.508121427297592,-44.16854019165039
0.04778691038489342,400.0,8.0,100.0,14.0,26.205182327116436,800,400.0,121.43099880218506,2.8288058030605314,-24.407738094329833
0.04699205234646797,450.0,9.0,100.0,0.0,26.02357885509764,900,450.0,125.27366900444031,2.4558703804016115,-23.6874920463562
0.04737456684932113,500.0,10.0,100.0,0.0,26.48623652237808,1000,500.0,129.0492160320282,2.1602146542072296,-24.193628787994385
0.011530225574970245,550.0,11.0,100.0,3.0,26.363739047568643,1100,550.0,132.8423056602478,2.2115043234825134,-5.8746405124664305
-0.017664262168109415,600.0,12.0,100.0,0.0,26.364771474102543,1200,600.0,136.63524675369263,5.6599799731373786,8.462222557067872
-0.06098802950233221,650.0,13.0,100.0,3.0,25.979503075504937,1300,650.0,140.4844365119934,3.8177035063505174,31.807594356536864
-0.07610069544985891,700.0,14.0,100.0,0.0,26.006897466836477,1400,700.0,144.32957124710083,2.5875961661338804,38.529010686874386
-0.0987834819033742,750.0,15.0,100.0,8.0,25.745821226339146,1500,750.0,148.21369767189026,1.908777558207512,50.51551558494568
-0.10433855788782238,800.0,16.0,100.0,5.0,25.821519131041423,1600,800.0,152.0864372253418,2.938331402093172,53.09968301773071
-0.13249338256195187,850.0,17.0,100.0,0.0,25.910639852518976,1700,850.0,155.9458568096161,2.0858804881572723,67.83762135505677
-0.12114887917414308,900.0,18.0,100.0,0.0,26.006479819250085,1800,900.0,159.79105353355408,2.5136121410131453,62.193541316986085
-0.16919112766161562,950.0,19.0,100.0,8.0,25.843664555801848,1900,950.0,163.66047501564026,2.1329529321193696,86.32486134529114
-0.16048236086964607,1000.0,20.0,100.0,0.0,25.70923915975007,2000,1000.0,167.55012845993042,1.6668300467729569,82.31830793380738
-0.17405608711764217,1050.0,21.0,100.0,0.0,25.60285813156266,2100,1050.0,171.45594358444214,1.5825807918608188,89.4488498210907
-0.2106805284321308,1100.0,22.0,100.0,0.0,25.813412831733547,2200,1100.0,175.32989978790283,1.6589430883526801,107.76970756530761
-0.2459605661034584,1150.0,23.0,100.0,0.0,25.813578053426788,2300,1150.0,179.2038311958313,1.0825210002809762,126.05876037597656
-0.24155986085534095,1200.0,24.0,100.0,0.0,25.760746808515343,2400,1200.0,183.0857071876526,1.14956705853343,123.52729068756103
-0.2856423164904118,1250.0,25.0,100.0,10.0,25.53871114602353,2500,1250.0,187.00133323669434,1.0970977675914764,146.4778653717041
-0.284370751529932,1300.0,26.0,100.0,10.0,25.66858324586003,2600,1300.0,190.89714670181274,1.0409900403767824,145.3342890930176
-0.28337607353925703,1350.0,27.0,100.0,0.0,25.826648386123882,2700,1350.0,194.76911735534668,2.0264983025193213,144.6550521850586
-0.2829212245345116,1400.0,28.0,100.0,8.0,25.641622249984028,2800,1400.0,198.66902828216553,1.9715475207567215,145.4217330932617
-0.28025537192821504,1450.0,29.0,100.0,0.0,25.70454867058466,2900,1450.0,202.55939173698425,1.9247708958387375,143.43053680419922
-0.2926576301455498,1500.0,30.0,100.0,0.0,25.587595076434805,3000,1500.0,206.4675362110138,2.550035349428654,149.93879272460939
-0.31012997657060626,1550.0,31.0,100.0,0.0,25.702844321605927,3100,1550.0,210.35815715789795,1.6329605142772197,158.82601318359374
-0.32334442287683485,1600.0,32.0,100.0,5.0,25.570229972124128,3200,1600.0,214.2689561843872,2.0445647804439067,165.72270065307617
-0.33728356540203097,1650.0,33.0,100.0,0.0,25.442408936395736,3300,1650.0,218.1994025707245,1.7740999892354012,172.91845138549806
-0.32711835354566576,1700.0,34.0,100.0,0.0,25.43230419196954,3400,1700.0,222.13141059875488,1.5202207636833192,167.44422943115234
-0.36259214639663695,1750.0,35.0,100.0,0.0,25.462743009210968,3500,1750.0,226.05871868133545,1.3882884402573108,185.4912466430664
-0.3597045686841011,1800.0,36.0,100.0,0.0,25.734338777279245,3600,1800.0,229.9445779323578,1.5525662296265363,183.9846043395996
-0.38579852670431136,1850.0,37.0,100.0,0.0,25.45420229404998,3700,1850.0,233.8732030391693,1.6034680998325348,197.01430618286133
-0.40065394312143326,1900.0,38.0,100.0,0.0,25.331102860075248,3800,1900.0,237.82092022895813,1.6263844968378545,204.9447590637207
-0.41982685834169386,1950.0,39.0,100.0,0.0,25.35642418355995,3900,1950.0,241.76469492912292,1.499696084111929,215.23564392089844
-0.408183131814003,2000.0,40.0,100.0,0.0,25.22672484551856,4000,2000.0,245.72874641418457,1.066905490309,208.49051971435546
-0.4281582897901535,2050.0,41.0,100.0,0.0,25.308298076352752,4100,2050.0,249.680020570755,1.2225232638418675,219.2748895263672
-0.44600019812583924,2100.0,42.0,100.0,0.0,25.2373380352971,4200,2100.0,253.6424045562744,1.031869546547532,227.69661499023437
-0.4520066869258881,2150.0,43.0,100.0,0.0,25.138431154339738,4300,2150.0,257.6203787326813,0.855604893118143,231.10416687011718
-0.45666437089443207,2200.0,44.0,100.0,0.0,25.130061409607986,4400,2200.0,261.5996775627136,0.8293547704443336,234.00015319824217
-0.47381172120571136,2250.0,45.0,100.0,3.0,25.102873023262106,4500,2250.0,265.58328652381897,0.6921641734987497,242.49737670898438
-0.4710686129331589,2300.0,46.0,100.0,0.0,25.24079927015206,4600,2300.0,269.5451271533966,7.26806564681232,241.20350372314454
-0.4933130097389221,2350.0,47.0,100.0,0.0,25.220960550698305,4700,2350.0,273.51008462905884,10.862741165757178,252.6270980834961
-0.48197568595409396,2400.0,48.0,100.0,0.0,25.069108382624172,4800,2400.0,277.4990587234497,8.140796530544758,246.28521514892577
-0.4958600836992264,2450.0,49.0,100.0,0.0,24.94834775571259,4900,2450.0,281.5073411464691,6.399149917960167,253.9142645263672
-0.49245087027549744,2500.0,50.0,100.0,0.0,25.072174414128348,5000,2500.0,285.4958279132843,6.09747204348445,251.86735290527344
-0.5076542550325394,2550.0,51.0,100.0,0.0,25.275334441534838,5100,2550.0,289.4522557258606,4.409031933546066,259.7093078613281
-0.5176588815450668,2600.0,52.0,100.0,0.0,25.243191858727815,5200,2600.0,293.4137210845947,4.509993418455124,265.695608215332
-0.5288765209913254,2650.0,53.0,100.0,0.0,25.12300786262005,5300,2650.0,297.3941376209259,4.5746915277838704,271.0782440185547
-0.5430999064445495,2700.0,54.0,100.0,0.0,25.181743898492627,5400,2700.0,301.36526918411255,4.7681789755821224,278.89703247070315
-0.5486471766233444,2750.0,55.0,100.0,0.0,25.14318557856877,5500,2750.0,305.3424913883209,2.6612596184015276,281.0309912109375
-0.5821804839372635,2800.0,56.0,100.0,0.0,25.112547729990826,5600,2800.0,309.324565410614,3.2540867632627486,298.9655859375
-0.5906554114818573,2850.0,57.0,100.0,0.0,24.971299078456767,5700,2850.0,313.3291642665863,2.4217624190449714,301.8707931518555
-0.6104459893703461,2900.0,58.0,100.0,0.0,24.784331670449244,5800,2900.0,317.36397218704224,3.6433711117506027,312.8473205566406
-0.6282351064682007,2950.0,59.0,100.0,0.0,24.901020571003016,5900,2950.0,321.37987303733826,3.596138678193092,320.8332977294922
-0.6472292691469193,3000.0,60.0,100.0,6.0,24.927405826967966,6000,3000.0,325.3915226459503,3.364446520805359,332.5716217041016
-0.6769337832927704,3050.0,61.0,100.0,0.0,24.705583681595556,6100,3050.0,329.43919229507446,7.844265017956495,346.1599645996094
-0.7039547669887543,3100.0,62.0,100.0,0.0,24.906649884498883,6200,3100.0,333.45418524742126,5.242255176305771,357.5102606201172
-0.7218238937854767,3150.0,63.0,100.0,0.0,24.756195122285206,6300,3150.0,337.4935793876648,4.219101672470569,370.5017645263672
-0.7506770503520965,3200.0,64.0,100.0,0.0,24.95462799237493,6400,3200.0,341.500853061676,5.783371269702911,382.714619140625
-0.7642788076400757,3250.0,65.0,100.0,0.0,24.870177772119707,6500,3250.0,345.52173376083374,3.829866192936897,390.7165832519531
-0.7947090196609498,3300.0,66.0,100.0,0.0,24.805300781801208,6600,3300.0,349.55313181877136,3.4451260468363762,404.74371032714845
-0.8229858565330506,3350.0,67.0,100.0,0.0,24.812229874504414,6700,3350.0,353.58340311050415,3.5422138488292694,422.5594750976563
-0.8294339179992676,3400.0,68.0,100.0,0.0,24.74990043814298,6800,3400.0,357.62382411956787,2.4253601372241973,423.0289685058594
-0.846535439491272,3450.0,69.0,100.0,0.0,24.579568358039165,6900,3450.0,361.6922450065613,2.345995051264763,432.2028045654297
-0.8565765607357025,3500.0,70.0,100.0,0.0,24.87676101238825,7000,3500.0,365.7120621204376,1.7814029231667519,438.83403381347654
-0.8817431271076203,3550.0,71.0,100.0,0.0,24.818526936061303,7100,3550.0,369.74131083488464,2.115732350051403,451.2127685546875
-0.8890122151374817,3600.0,72.0,100.0,0.0,24.875583650156738,7200,3600.0,373.7613184452057,1.6321585628390312,453.9301739501953
-0.9114203608036041,3650.0,73.0,100.0,0.0,24.703169698180833,7300,3650.0,377.8093829154968,1.712455478310585,466.43116088867185
-0.9139516031742096,3700.0,74.0,100.0,0.0,24.91103443798894,7400,3700.0,381.82366919517517,1.3910752779245377,467.3943115234375
-0.919248833656311,3750.0,75.0,100.0,0.0,24.726047993942615,7500,3750.0,385.8679885864258,0.918122245669365,470.1150427246094
-0.9320197808742523,3800.0,76.0,100.0,0.0,24.612492827744635,7600,3800.0,389.9309675693512,0.8967427280545235,476.7221960449219
-0.9417353439331054,3850.0,77.0,100.0,0.0,24.535620693927505,7700,3850.0,394.00667572021484,0.9898852580785751,482.4874822998047
-0.9362830138206482,3900.0,78.0,100.0,0.0,24.665429524907925,7800,3900.0,398.06093430519104,0.7353071038424969,478.48124145507813
-0.9431893491744995,3950.0,79.0,100.0,0.0,24.91650842008826,7900,3950.0,402.0743386745453,0.8227003207057715,482.41754272460935
-0.9436488151550293,4000.0,80.0,100.0,0.0,24.709078172525555,8000,4000.0,406.12143540382385,0.7583958284556865,482.87293212890626
-0.9618778300285339,4050.0,81.0,100.0,2.0,24.637068652730207,8100,4050.0,410.1803607940674,0.6069285687804222,492.489375
-0.944757934808731,4100.0,82.0,100.0,0.0,24.870862042598908,8200,4100.0,414.20113134384155,1.4722114513814448,483.072158203125
-0.9492459917068481,4150.0,83.0,100.0,0.0,24.683712102375484,8300,4150.0,418.2523868083954,1.183450835943222,486.2159326171875
-0.9563504135608674,4200.0,84.0,100.0,0.0,24.650863516991876,8400,4200.0,422.3090407848358,0.765134251639247,489.31495666503906
-0.9542973434925079,4250.0,85.0,100.0,0.0,24.743303878901337,8500,4250.0,426.3505392074585,0.8307111175358295,487.88692260742187
-0.9598105764389038,4300.0,86.0,100.0,0.0,24.830626434732036,8600,4300.0,430.37782549858093,0.7746806396543979,491.0812469482422
-0.9573356604576111,4350.0,87.0,100.0,0.0,25.00655375819652,8700,4350.0,434.3767783641815,0.8828182268887759,490.13747436523437
-0.9562453854084015,4400.0,88.0,100.0,0.0,24.779247909217872,8800,4400.0,438.41241455078125,0.6038764183595776,489.28092590332034
-0.955442498922348,4450.0,89.0,100.0,0.0,24.653991843846796,8900,4450.0,442.4685535430908,0.7642480929940939,489.4936846923828
-0.9605573034286499,4500.0,90.0,100.0,0.0,24.6241739258879,9000,4500.0,446.52960443496704,0.5640298868715763,491.5095819091797
-0.9615566253662109,4550.0,91.0,100.0,0.0,24.63295504852646,9100,4550.0,450.58920788764954,0.8141739759594202,491.87623596191406
-0.9530310130119324,4600.0,92.0,100.0,0.0,24.63942775816316,9200,4600.0,454.64774441719055,0.8958343807607889,487.8329376220703
-0.9581854772567749,4650.0,93.0,100.0,0.0,24.667779557315438,9300,4650.0,458.7016167640686,0.45012019254267216,490.65327697753906
-0.9530418157577515,4700.0,94.0,100.0,0.0,24.614080193480582,9400,4700.0,462.76433300971985,0.4469241627305746,487.78294982910154
-0.9506830608844757,4750.0,95.0,100.0,0.0,24.909401144549754,9500,4750.0,466.7788827419281,0.7313746580854058,487.05066833496096
-0.9447803270816802,4800.0,96.0,100.0,0.0,24.770888838387393,9600,4800.0,470.8158805370331,0.5915734999999404,483.181142578125
-0.9462221097946167,4850.0,97.0,100.0,0.0,24.618823289104053,9700,4850.0,474.8778142929077,0.4439308273047209,484.5960968017578
-0.9494005537033081,4900.0,98.0,100.0,0.0,24.492875390637135,9800,4900.0,478.96063590049744,0.4374173456057906,485.74401916503905
-0.9494975578784942,4950.0,99.0,100.0,0.0,24.805899330833366,9900,4950.0,482.99193596839905,0.5223177350312471,486.4457769775391
-0.9505498003959656,5000.0,100.0,100.0,0.0,24.745109625751738,10000,5000.0,487.0331401824951,0.7398423117399215,486.3258447265625
-0.9561380839347839,5050.0,101.0,100.0,0.0,3.643799341983095,10100,5050.0,514.4770238399506,0.515170571655035,489.42804260253905
-0.9474573910236359,5100.0,102.0,100.0,0.0,24.924102575987302,10200,5100.0,518.4892055988312,0.4499984784424305,485.3122100830078
-0.94987264752388,5150.0,103.0,100.0,0.0,24.96290652396426,10300,5150.0,522.4951503276825,0.44755771443247794,486.36810119628905
-0.9602039134502411,5200.0,104.0,100.0,0.0,25.001603467782218,10400,5200.0,526.4948947429657,0.550550957992673,491.06879272460935
-0.9624532568454742,5250.0,105.0,100.0,0.0,25.000640766354174,10500,5250.0,530.4947934150696,0.40998065020889046,493.2365441894531
-0.9659336280822753,5300.0,106.0,100.0,0.0,24.844555083091727,10600,5300.0,534.5198209285736,0.6126692945510149,494.75023681640624
-0.9677775800228119,5350.0,107.0,100.0,0.0,24.821523162915806,10700,5350.0,538.5485835075378,0.37562588896602395,495.19437927246094
-0.9618447160720826,5400.0,108.0,100.0,0.0,24.86464452834287,10800,5400.0,542.5703592300415,0.34788005918264386,492.1547277832031
-0.9631306791305542,5450.0,109.0,100.0,0.0,24.8061047219617,10900,5450.0,546.6016263961792,0.38169881103560327,493.34970703125
-0.9495334339141845,5500.0,110.0,100.0,0.0,24.95135759991286,11000,5500.0,550.6094253063202,0.4863187761977315,485.97241149902345
-0.9562721621990203,5550.0,111.0,100.0,0.0,24.8547194648362,11100,5550.0,554.6328070163727,0.29675716303288935,489.43867126464846
-0.9464678788185119,5600.0,112.0,100.0,0.0,24.921017863640458,11200,5600.0,558.645485162735,0.41668919555842876,484.4092095947266
-0.9468653678894043,5650.0,113.0,100.0,0.0,24.94480751753697,11300,5650.0,562.6543364524841,0.4940841454640031,485.3267071533203
-0.9451607739925385,5700.0,114.0,100.0,0.0,24.757999828465586,11400,5700.0,566.693436384201,0.5184587551653386,483.0592498779297
-0.9438567471504211,5750.0,115.0,100.0,0.0,24.844329923714955,11500,5750.0,570.7185010910034,0.6002463780716062,483.9696746826172
-0.9457007706165313,5800.0,116.0,100.0,0.0,24.577935032346005,11600,5800.0,574.787192106247,0.4975389599055052,483.7656903076172
-0.9479411542415619,5850.0,117.0,100.0,0.0,24.770261257707737,11700,5850.0,578.8242919445038,0.2658639194071293,485.27630310058595
-0.9332406938076019,5900.0,118.0,100.0,0.0,24.731758878464774,11800,5900.0,582.8676776885986,0.45389948800206187,477.8363970947266
-0.9285059094429016,5950.0,119.0,100.0,0.0,24.972818574905613,11900,5950.0,586.8720326423645,0.39587424270808697,475.24939392089846
-0.9288790965080261,6000.0,120.0,100.0,0.0,25.048865336991213,12000,6000.0,590.8642308712006,0.5562701367586851,475.5079077148437
-0.9189576208591461,6050.0,121.0,100.0,0.0,24.857242708996537,12100,6050.0,594.887204170227,0.3663008833304048,470.24713256835935
-0.9244623124599457,6100.0,122.0,100.0,0.0,24.846861362133698,12200,6100.0,598.9118585586548,0.3157669821381569,473.3316223144531
-0.9036017346382141,6150.0,123.0,100.0,0.0,25.01390007677172,12300,6150.0,602.9096367359161,0.3238239837065339,462.4501544189453
-0.9101132142543793,6200.0,124.0,100.0,0.0,24.939475317179305,12400,6200.0,606.9193453788757,0.43973807446658614,465.9357977294922
-0.9135549283027649,6250.0,125.0,100.0,0.0,25.08389398211984,12500,6250.0,610.9059684276581,0.42562037479132414,467.6558471679688
-0.9138942587375641,6300.0,126.0,100.0,0.0,24.85088181649268,12600,6300.0,614.9299712181091,0.2657565251737833,467.5791748046875
-0.8959404742717743,6350.0,127.0,100.0,0.0,24.847061544388275,12700,6350.0,618.9545931816101,0.24403916670009493,458.4841632080078
-0.8958326756954194,6400.0,128.0,100.0,0.0,25.1150995357696,12800,6400.0,622.9362626075745,0.28131770506501197,458.68306213378906
-0.8855767059326172,6450.0,129.0,100.0,0.0,24.97079807173208,12900,6450.0,626.9409413337708,0.2992684058845043,453.3305938720703
-0.8917348277568817,6500.0,130.0,100.0,0.0,25.055182818193142,13000,6500.0,630.9321324825287,0.3862996829673648,456.19850769042966
-0.8829921686649322,6550.0,131.0,100.0,0.0,25.026716500074645,13100,6550.0,634.9278631210327,0.49197871793061493,452.1198016357422
-0.8889727807044983,6600.0,132.0,100.0,0.0,24.967463990138985,13200,6600.0,638.9330768585205,0.6721898598223924,454.49666259765627
-0.8867408549785614,6650.0,133.0,100.0,0.0,25.022801672934044,13300,6650.0,642.9294328689575,0.5433844916522503,454.26379150390625
