bellman_target,buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time,update_loss,update_objective
-0.423569952249527,1250.0,25.0,100.0,11.0,25.726386526582314,2500,1250.0,184.45097136497498,2.144958171248436,108.25457733154298
-0.3956840553879738,1300.0,26.0,100.0,14.0,25.83578305822744,2600,1300.0,188.32157278060913,1.3657397729158403,101.32324142456055
-0.3898022121191025,1350.0,27.0,100.0,0.0,26.029652911606565,2700,1350.0,192.16334581375122,1.8739539062976838,99.70775802612305
-0.4066268074512482,1400.0,28.0,100.0,1.0,26.04004723622689,2800,1400.0,196.0035855770111,6.650989580154419,103.90913528442383
-0.4252770209312439,1450.0,29.0,100.0,0.0,26.100911605034334,2900,1450.0,199.83486986160278,7.410989149808883,109.08882171630859
-0.45547270953655244,1500.0,30.0,100.0,0.0,25.96569087565886,3000,1500.0,203.68610644340515,12.091030292510986,116.2608709716797
-0.4850941956043243,1550.0,31.0,100.0,0.0,25.765812375453535,3100,1550.0,207.56721925735474,10.844132846593856,124.21537826538086
-0.5045133608579636,1600.0,32.0,100.0,0.0,25.938036703434086,3200,1600.0,211.4225618839264,11.678334245681762,129.38024826049804
-0.5193003612756729,1650.0,33.0,100.0,0.0,25.94206987868972,3300,1650.0,215.27730512619019,9.16738159775734,133.36845306396484
-0.540381960272789,1700.0,34.0,100.0,0.0,25.606113959827322,3400,1700.0,219.18262338638306,11.59326922416687,138.23927032470704
-0.5641249752044678,1750.0,35.0,100.0,0.0,25.76678108933981,3500,1750.0,223.06359004974365,9.451067626476288,144.4687648010254
-0.5693793314695358,1800.0,36.0,100.0,0.0,25.457151569416148,3600,1800.0,226.99176025390625,8.818481497764587,145.6477764892578
-0.5924091893434524,1850.0,37.0,100.0,0.0,25.782815013780574,3700,1850.0,230.87031364440918,7.70965160369873,152.21883697509764
-0.615871125459671,1900.0,38.0,100.0,0.0,25.496093769708423,3800,1900.0,234.79248428344727,6.464102908074856,157.57619598388672
-0.6411282670497894,1950.0,39.0,100.0,0.0,25.501441845757128,3900,1950.0,238.71383213996887,5.934666860103607,164.29145629882814
-0.6401042926311493,2000.0,40.0,100.0,0.0,25.523421945034663,4000,2000.0,242.6318027973175,6.266626236438751,163.6632977294922
-0.6683269286155701,2050.0,41.0,100.0,0.0,25.52937040395079,4100,2050.0,246.54886078834534,7.351320188045502,171.15219360351563
-0.6960339760780334,2100.0,42.0,100.0,0.0,25.511770754729948,4200,2100.0,250.46862077713013,3.7124462431669234,178.0560858154297
-0.7038984370231628,2150.0,43.0,100.0,0.0,25.492585410533678,4300,2150.0,254.39133071899414,3.992778400182724,180.2846585083008
-0.7142547643184662,2200.0,44.0,100.0,0.0,25.46362877764317,4400,2200.0,258.31850147247314,17.539964852333068,183.45562530517577
-0.7194458258152008,2250.0,45.0,100.0,0.0,25.413986495329596,4500,2250.0,262.25334334373474,8.724497493207455,184.11617797851562
-0.7238274335861206,2300.0,46.0,100.0,0.0,25.302484235505016,4600,2300.0,266.205525636673,5.334390414953232,185.76470184326172
-0.7398693358898163,2350.0,47.0,100.0,0.0,25.493011506883953,4700,2350.0,270.12817001342773,5.779125753641129,189.6112838745117
-0.7516056454181671,2400.0,48.0,100.0,4.0,25.516232811630907,4800,2400.0,274.0472447872162,4.897629290819168,192.1490365600586
-0.7653929114341735,2450.0,49.0,100.0,0.0,25.323816760386375,4900,2450.0,277.9960968494415,4.141730268597603,196.24496765136718
-0.7987252473831177,2500.0,50.0,100.0,0.0,25.42774040583103,5000,2500.0,281.9288101196289,4.789424189925194,203.61876770019532
-0.837472562789917,2550.0,51.0,100.0,0.0,25.241540544340047,5100,2550.0,285.8905346393585,3.2690400958061216,214.89549011230469
-0.8613428890705108,2600.0,52.0,100.0,0.0,25.645134121239376,5200,2600.0,289.789911031723,4.9065845167636875,220.3077279663086
-0.8816466784477234,2650.0,53.0,100.0,0.0,25.66982901668975,5300,2650.0,293.68553614616394,4.12986893415451,225.72101135253905
-0.9141495847702026,2700.0,54.0,100.0,0.0,25.594271594608312,5400,2700.0,297.5926616191864,2.6241881257295607,234.02541442871095
-0.9240973567962647,2750.0,55.0,100.0,0.0,25.241089394822847,5500,2750.0,301.55445647239685,1.5069425374269485,236.39319274902343
-0.9446295142173767,2800.0,56.0,100.0,0.0,25.29076848938347,5600,2800.0,305.508469581604,1.7429336315393449,241.62731689453125
-0.9559418845176697,2850.0,57.0,100.0,0.0,25.453896436609615,5700,2850.0,309.4371418952942,2.275005928426981,244.90347229003908
-0.9798825144767761,2900.0,58.0,100.0,0.0,25.357328631584597,5800,2900.0,313.3807764053345,2.2093972367048265,250.4174670410156
-0.9944075572490693,2950.0,59.0,100.0,0.0,25.30748263404406,5900,2950.0,317.33217763900757,2.1846004143357276,254.82252685546874
-1.0170806658267975,3000.0,60.0,100.0,0.0,25.382422875010068,6000,3000.0,321.2719135284424,2.1700586676597595,259.3440658569336
-1.0292688274383546,3050.0,61.0,100.0,0.0,25.64343450628564,6100,3050.0,325.17154812812805,1.7571560698747635,263.9350039672852
-1.0307855677604676,3100.0,62.0,100.0,0.0,25.734567725877632,6200,3100.0,329.057373046875,1.4769075524806976,263.9486608886719
-1.0508924865722655,3150.0,63.0,100.0,0.0,25.33057966285473,6300,3150.0,333.0051715373993,1.0246918007731438,269.4223324584961
-1.0559245133399964,3200.0,64.0,100.0,0.0,25.348768087186674,6400,3200.0,336.9501371383667,1.2686327141523361,270.1319390869141
-1.0667485404014587,3250.0,65.0,100.0,0.0,25.33485154242969,6500,3250.0,340.8972702026367,1.2248794807493686,272.9921139526367
-1.0817835593223573,3300.0,66.0,100.0,0.0,25.531650164315366,6600,3300.0,344.81397819519043,0.9132615040242672,277.00016357421873
-1.103664393424988,3350.0,67.0,100.0,0.0,25.83031770527625,6700,3350.0,348.6853985786438,1.0854536464810371,282.4433026123047
-1.114168357849121,3400.0,68.0,100.0,0.0,25.796016028288197,6800,3400.0,352.5619671344757,1.0343256121873856,285.3987725830078
-1.127396764755249,3450.0,69.0,100.0,0.0,25.80861279407703,6900,3450.0,356.4366433620453,1.0381157165765762,288.61552001953123
-1.138686821460724,3500.0,70.0,100.0,0.0,25.839039503019574,7000,3500.0,360.3067572116852,1.2794769048690795,291.0820886230469
-1.1486644506454469,3550.0,71.0,100.0,0.0,25.716018735159103,7100,3550.0,364.19538497924805,1.7924133214354514,294.53589416503905
-1.1448530316352845,3600.0,72.0,100.0,0.0,25.736393144552512,7200,3600.0,368.080934047699,0.8600665785372257,293.27345764160157
-1.1563703632354736,3650.0,73.0,100.0,12.0,25.79756139070146,7300,3650.0,371.95727038383484,0.7181781293451786,296.20979736328127
-1.1610868740081788,3700.0,74.0,100.0,0.0,25.759411514420787,7400,3700.0,375.8393473625183,2.1786069878190757,296.9685919189453
-1.1653529691696167,3750.0,75.0,100.0,0.0,25.29130071860318,7500,3750.0,379.7932770252228,2.183656321018934,298.31831420898436
-1.1945566511154175,3800.0,76.0,100.0,0.0,25.649064167484934,7600,3800.0,383.6920557022095,2.7972501409053803,305.63002319335936
-1.187049353122711,3850.0,77.0,100.0,0.0,25.703446016043205,7700,3850.0,387.582585811615,2.5947491508722305,303.97688049316406
-1.2061508178710938,3900.0,78.0,100.0,0.0,25.425221774123887,7800,3900.0,391.51568937301636,2.237880114018917,309.13988220214844
-1.2301095700263978,3950.0,79.0,100.0,0.0,25.60715512427728,7900,3950.0,395.42084860801697,2.8588390803337096,314.9084112548828
-1.2410867738723754,4000.0,80.0,100.0,0.0,25.57917008744466,8000,4000.0,399.33028078079224,3.2644451880455017,316.8426940917969
-1.2560107684135438,4050.0,81.0,100.0,0.0,25.579287084853835,8100,4050.0,403.2396950721741,2.1866745704412462,322.3585852050781
-1.2690114045143128,4100.0,82.0,100.0,0.0,25.612931528906685,8200,4100.0,407.14397382736206,2.4863188105821608,324.12836486816406
-1.2806330490112305,4150.0,83.0,100.0,0.0,25.65112533556108,8300,4150.0,411.04243898391724,2.19400817245245,328.02369689941406
-1.2989430379867555,4200.0,84.0,100.0,0.0,25.55152633413589,8400,4200.0,414.95610070228577,2.3333503252267835,332.77821228027346
-1.3089611554145812,4250.0,85.0,100.0,0.0,25.6435144646696,8500,4250.0,418.8557240962982,2.142044211626053,335.32838134765626
-1.3299197459220886,4300.0,86.0,100.0,0.0,25.6555860591998,8600,4300.0,422.7535116672516,2.0832406547665596,340.82669555664063
-1.3392436480522156,4350.0,87.0,100.0,0.0,25.22180986021912,8700,4350.0,426.7183349132538,1.8308439034223556,342.53122375488283
-1.3478486561775207,4400.0,88.0,100.0,0.0,25.27507094464546,8800,4400.0,430.6748044490814,1.4074865913391112,345.3214489746094
-1.3807321739196778,4450.0,89.0,100.0,0.0,25.5486174016113,8900,4450.0,434.5889115333557,2.248318364620209,354.0645446777344
-1.408115210533142,4500.0,90.0,100.0,0.0,25.38083162370059,9000,4500.0,438.5288939476013,1.9778507208824159,359.8948956298828
-1.4108860754966737,4550.0,91.0,100.0,0.0,25.226436568199876,9100,4550.0,442.4929909706116,1.4874742236733436,361.7517852783203
-1.4248212337493897,4600.0,92.0,100.0,0.0,25.5232650762253,9200,4600.0,446.4109857082367,1.943452033996582,364.44134216308595
-1.4384239029884338,4650.0,93.0,100.0,0.0,25.33350953966418,9300,4650.0,450.3583285808563,1.4424639385938645,368.81236572265624
-1.4406380796432494,4700.0,94.0,100.0,0.0,25.252277191146064,9400,4700.0,454.318368434906,1.1992417788505554,368.7804022216797
-1.4514392828941345,4750.0,95.0,100.0,0.0,25.382496605775884,9500,4750.0,458.25809240341187,1.4927221244573594,371.84064331054685
-1.4627933239936828,4800.0,96.0,100.0,0.0,25.61092184514966,9600,4800.0,462.16267824172974,1.5154134303331375,374.06120544433594
-1.474714241027832,4850.0,97.0,100.0,0.0,25.17518866668023,9700,4850.0,466.13484501838684,1.670479719042778,377.88576171875
-1.4763255429267883,4900.0,98.0,100.0,0.0,25.230567149138718,9800,4900.0,470.09829211235046,1.946735514998436,377.92027160644534
-1.480836067199707,4950.0,99.0,100.0,0.0,25.274801361028345,9900,4950.0,474.05480337142944,1.0340897998213767,379.2110406494141
-1.4950562953948974,5000.0,100.0,100.0,0.0,25.31745173750301,10000,5000.0,478.0046491622925,1.315268093943596,382.8805908203125
-1.4987694001197815,5050.0,101.0,100.0,0.0,3.75512460362313,10100,5050.0,504.6349244117737,1.1854616966843605,383.7068933105469
-1.4949856185913086,5100.0,102.0,100.0,0.0,25.592058714202697,10200,5100.0,508.54238724708557,1.1393841707706451,382.6110888671875
-1.508863160610199,5150.0,103.0,100.0,0.0,25.39953836021226,10300,5150.0,512.4794678688049,1.3307179573178292,386.39048583984373
-1.51853413105011,5200.0,104.0,100.0,0.0,25.51705244773475,10400,5200.0,516.3984172344208,1.158599992841482,388.5455041503906
-1.530155053138733,5250.0,105.0,100.0,0.0,25.417604178414287,10500,5250.0,520.3326990604401,1.235893869549036,391.5636877441406
-1.5277685880661012,5300.0,106.0,100.0,0.0,25.318895968490462,10600,5300.0,524.2823197841644,1.0865710878372192,391.3253186035156
-1.529452245235443,5350.0,107.0,100.0,0.0,25.304658006150746,10700,5350.0,528.2341623306274,1.0050983807444573,391.79170776367187
-1.544115993976593,5400.0,108.0,100.0,0.0,25.386489459136282,10800,5400.0,532.1732664108276,1.1862112511694431,395.43945373535155
-1.5359037327766418,5450.0,109.0,100.0,0.0,25.535114874118694,10900,5450.0,536.0894434452057,1.3171032114326955,393.07233642578126
-1.5400330090522767,5500.0,110.0,100.0,0.0,25.314441542272867,11000,5500.0,540.039758682251,1.2116263493895532,394.26644409179687
-1.54487610578537,5550.0,111.0,100.0,0.0,25.19153548878127,11100,5550.0,544.0093472003937,1.0845196866989135,395.5099755859375
-1.5414410758018493,5600.0,112.0,100.0,0.0,25.25354065826404,11200,5600.0,547.9691894054413,1.0419637709856033,394.80999267578125
-1.5355500197410583,5650.0,113.0,100.0,0.0,25.240486368296878,11300,5650.0,551.9310791492462,1.2160204461216926,393.2843444824219
-1.5368167209625243,5700.0,114.0,100.0,0.0,25.295191704839898,11400,5700.0,555.8844015598297,0.9219007600843906,393.4144580078125
-1.5408768844604492,5750.0,115.0,100.0,0.0,25.247946480640792,11500,5750.0,559.8451204299927,0.6935431742668152,394.68808715820313
-1.5528749346733093,5800.0,116.0,100.0,0.0,25.16889208794552,11600,5800.0,563.8182799816132,0.6965637366473675,397.44414123535154
-1.5521345520019532,5850.0,117.0,100.0,0.0,25.25475711188407,11700,5850.0,567.7779316902161,0.7105119778215885,397.67212463378905
-1.544301552772522,5900.0,118.0,100.0,0.0,25.586642910350815,11800,5900.0,571.686222076416,0.7359395000338554,395.3599090576172
-1.5378070974349975,5950.0,119.0,100.0,0.0,25.63542708374207,11900,5950.0,575.5870747566223,0.73479879245162,393.84578796386717
-1.5464969396591186,6000.0,120.0,100.0,0.0,25.691159396454644,12000,6000.0,579.4794657230377,1.1857456812262535,396.2623480224609
-1.5443971180915832,6050.0,121.0,100.0,0.0,25.712022435638474,12100,6050.0,583.3686983585358,1.2195587182044982,395.1329156494141
-1.549791178703308,6100.0,122.0,100.0,0.0,25.655214142203874,12200,6100.0,587.2665419578552,0.7272092931717634,396.797451171875
-1.5340624070167541,6150.0,123.0,100.0,0.0,25.265456305705044,12300,6150.0,591.224515914917,0.8455353581905365,392.63612060546876
-1.5450745606422425,6200.0,124.0,100.0,0.0,25.572340853743334,12400,6200.0,595.1349925994873,0.7181997743248939,395.4217785644531
-1.54554034948349,6250.0,125.0,100.0,0.0,25.599790626712405,12500,6250.0,599.0412752628326,0.7106927143037319,395.82218688964844
-1.5539627361297608,6300.0,126.0,100.0,0.0,25.712786917566206,12600,6300.0,602.9303920269012,0.7095147661864758,398.1530859375
-1.5452929258346557,6350.0,127.0,100.0,0.0,25.405467679306657,12700,6350.0,606.8665540218353,0.7507663790881633,395.75084228515624
-1.546693377494812,6400.0,128.0,100.0,0.0,25.41654756679647,12800,6400.0,610.8010003566742,0.8373692660778761,395.7587561035156
-1.5461844563484193,6450.0,129.0,100.0,0.0,25.388837517648017,12900,6450.0,614.7397408485413,0.8187051303684711,396.3746746826172
-1.5593348741531372,6500.0,130.0,100.0,0.0,25.70113704888628,13000,6500.0,618.6306204795837,0.7725514867901802,399.0891680908203
-1.5415092015266418,6550.0,131.0,100.0,0.0,25.62280623677679,13100,6550.0,622.5333943367004,0.511909955739975,394.779140625
-1.5556638932228088,6600.0,132.0,100.0,0.0,25.426000122937985,13200,6600.0,626.4663786888123,0.660372633934021,398.43677795410156
-1.549643099308014,6650.0,133.0,100.0,0.0,25.431733629113964,13300,6650.0,630.3984749317169,2.3932889863848685,396.5284167480469
-1.5546054172515869,6700.0,134.0,100.0,0.0,25.40507681904489,13400,6700.0,634.3346979618073,1.9595669551193715,397.98321533203125
-1.5521787929534911,6750.0,135.0,100.0,0.0,25.745220706913504,13500,6750.0,638.2189149856567,2.23898610830307,397.9107098388672
-1.549119791984558,6800.0,136.0,100.0,0.0,25.427863729866292,13600,6800.0,642.1516103744507,2.2862990948557855,395.9984698486328
-1.5625760602951049,6850.0,137.0,100.0,0.0,25.67432768008556,13700,6850.0,646.046552658081,1.7647153136134148,400.6077520751953
-1.5641317200660705,6900.0,138.0,100.0,0.0,25.60748343693213,13800,6900.0,649.9516623020172,1.2092290005087853,400.49830627441406
-1.5641372084617615,6950.0,139.0,100.0,0.0,25.360468640068763,13900,6950.0,653.8948085308075,1.109461841583252,400.3243884277344
-1.5605922222137452,7000.0,140.0,100.0,0.0,25.537604014507767,14000,7000.0,657.8106038570404,1.3801360623538494,400.0866339111328
-1.5547074842453004,7050.0,141.0,100.0,0.0,25.40043050427525,14100,7050.0,661.7475464344025,0.8750779148936272,397.75299682617185
-1.5481634616851807,7100.0,142.0,100.0,0.0,25.35998409583517,14200,7100.0,665.6907677650452,0.8486678086221218,396.0433154296875
-1.543856270313263,7150.0,143.0,100.0,0.0,25.350552972499546,14300,7150.0,669.6354563236237,1.2553971920907498,395.3741772460937
-1.5343557810783386,7200.0,144.0,100.0,0.0,25.44540024612424,14400,7200.0,673.5654406547546,0.8020959997922182,392.86051879882814
-1.5361139130592347,7250.0,145.0,100.0,0.0,25.58977127611772,14500,7250.0,677.4732532501221,0.7277362567186355,393.6220416259766
-1.5278746008872985,7300.0,146.0,100.0,0.0,25.346156326105852,14600,7300.0,681.4186265468597,0.5574910435080528,390.9764697265625
-1.528123733997345,7350.0,147.0,100.0,0.0,25.25148511799548,14700,7350.0,685.3787913322449,0.5873474899679423,391.54795532226564
-1.5125358891487122,7400.0,148.0,100.0,0.0,25.475714153563935,14800,7400.0,689.3040995597839,0.5213818130642176,386.8880267333984
-1.5185494375228883,7450.0,149.0,100.0,0.0,25.62035523462458,14900,7450.0,693.2072470188141,0.5142173893377184,388.9252282714844
-1.5095310449600219,7500.0,150.0,100.0,0.0,25.325273950816253,15000,7500.0,697.1558730602264,0.3625143824145198,386.46301025390625
-1.4960311722755433,7550.0,151.0,100.0,0.0,25.400428966041893,15100,7550.0,701.0928161144257,0.2452870389819145,383.22499389648436
-1.497019908428192,7600.0,152.0,100.0,0.0,25.614002967809,15200,7600.0,704.9969310760498,0.6733328548818827,383.2369970703125
-1.4925416326522827,7650.0,153.0,100.0,0.0,25.479309190207907,15300,7650.0,708.9216854572296,0.5665885306894779,382.15246520996095
-1.4890523767471313,7700.0,154.0,100.0,0.0,25.274138849453216,15400,7700.0,712.8783001899719,0.6273414261639119,380.9979278564453
-1.4728893399238587,7750.0,155.0,100.0,0.0,25.236795926977685,15500,7750.0,716.8407700061798,0.4810002536699176,377.0808416748047
-1.4744353437423705,7800.0,156.0,100.0,0.0,25.55162751278296,15600,7800.0,720.754415512085,0.4265312894433737,377.69362365722657
-1.4585134816169738,7850.0,157.0,100.0,0.0,25.578546119337652,15700,7850.0,724.6639423370361,0.36946306459605693,373.18223449707034
-1.463283109664917,7900.0,158.0,100.0,0.0,25.853051893682007,15800,7900.0,728.5319583415985,0.37781725011765954,374.65648986816404
-1.4415095281600951,7950.0,159.0,100.0,0.0,25.568661847012336,15900,7950.0,732.4429972171783,0.5791564892232418,369.0784344482422
-1.440564603805542,8000.0,160.0,100.0,0.0,25.535219032039386,16000,8000.0,736.3591582775116,0.45375910893082616,368.9187921142578
-1.4226843976974488,8050.0,161.0,100.0,0.0,25.33369009732288,16100,8050.0,740.3064720630646,0.4350482915714383,364.24998474121094
-1.4297998046875,8100.0,162.0,100.0,0.0,25.26830415579859,16200,8100.0,744.2640001773834,1.130499567463994,366.16362854003904
-1.4265100789070129,8150.0,163.0,100.0,0.0,25.469507636746133,16300,8150.0,748.1902651786804,2.6612047013640403,365.1733428955078
-1.4129473733901978,8200.0,164.0,100.0,0.0,25.371530789907798,16400,8200.0,752.1316924095154,3.2780926710367204,361.9373498535156
-1.407911067008972,8250.0,165.0,100.0,0.0,25.295984996720325,16500,8250.0,756.0848896503448,2.5068109330534933,360.54017028808596
-1.4155903244018555,8300.0,166.0,100.0,0.0,25.34305814281597,16600,8300.0,760.0307445526123,0.846006900370121,362.5814666748047
-1.4076018929481506,8350.0,167.0,100.0,0.0,25.276885072092057,16700,8350.0,763.9869296550751,0.5912032234296203,360.3011962890625
-1.4113274431228637,8400.0,168.0,100.0,0.0,25.238887044549784,16800,8400.0,767.9490704536438,0.7470437987707556,361.33396484375
-1.4055469226837158,8450.0,169.0,100.0,0.0,25.19204236617217,16900,8450.0,771.9185791015625,0.4866456812992692,359.95362243652346
-1.4033551716804504,8500.0,170.0,100.0,0.0,25.43471317465705,17000,8500.0,775.8502151966095,0.5369490531086921,359.46607482910156
-1.3959819817543029,8550.0,171.0,100.0,0.0,25.299053368870076,17100,8550.0,779.8029341697693,0.8676749327033758,357.5290234375
-1.398284146785736,8600.0,172.0,100.0,0.0,25.184854179515124,17200,8600.0,783.7735760211945,0.7493294313549995,357.7419323730469
-1.4007179570198058,8650.0,173.0,100.0,0.0,25.27500697513117,17300,8650.0,787.7300548553467,1.5498119301348925,358.2210125732422
-1.3956523036956787,8700.0,174.0,100.0,0.0,25.33487755757106,17400,8700.0,791.6771841049194,2.441823706328869,357.80994140625
-1.4061113810539245,8750.0,175.0,100.0,0.0,25.267546087037193,17500,8750.0,795.6348307132721,1.4455473996698855,360.0590075683594
-1.4077329325675965,8800.0,176.0,100.0,0.0,25.295133735461025,17600,8800.0,799.5881617069244,1.3043175671994687,360.2684649658203
-1.4087980556488038,8850.0,177.0,100.0,0.0,25.251322452692573,17700,8850.0,803.5483512878418,1.3669521510601044,360.6400732421875
-1.4157060408592224,8900.0,178.0,100.0,0.0,25.244700562011996,17800,8900.0,807.5095801353455,1.1823803351074458,362.17814453125
-1.414649283885956,8950.0,179.0,100.0,0.0,25.206614351608348,17900,8950.0,811.4767935276031,1.1789160781353711,362.3409899902344
-1.4063782787322998,9000.0,180.0,100.0,0.0,25.2320834511427,18000,9000.0,815.4400024414062,0.5713524743169546,360.61821716308594
-1.4070069074630738,9050.0,181.0,100.0,0.0,25.706176046473203,18100,9050.0,819.3301196098328,0.7345190462470055,360.41556640625
-1.4009274888038634,9100.0,182.0,100.0,0.0,25.504278011262905,18200,9100.0,823.2510316371918,0.7127329661883414,358.23781616210937
-1.3945199513435365,9150.0,183.0,100.0,0.0,25.222876127971382,18300,9150.0,827.2156882286072,0.4306180176138878,357.21391540527344
-1.390473611354828,9200.0,184.0,100.0,0.0,25.258241379383026,18400,9200.0,831.1747941970825,0.3712093163281679,355.75964599609375
-1.378965220451355,9250.0,185.0,100.0,0.0,25.28115866833765,18500,9250.0,835.1303105354309,0.5724404430389405,353.1770050048828
-1.3798242902755737,9300.0,186.0,100.0,0.0,25.311772693823492,18600,9300.0,839.081042766571,0.4407121356576681,353.43851379394533
-1.3696133017539978,9350.0,187.0,100.0,0.0,25.297368799917443,18700,9350.0,843.0340237617493,0.47149027660489085,350.6209399414063
-1.3627526450157166,9400.0,188.0,100.0,0.0,25.2261907790581,18800,9400.0,846.9981589317322,0.28334184154868125,348.93613891601564
-1.3568660116195679,9450.0,189.0,100.0,0.0,25.31752203487903,18900,9450.0,850.947993516922,0.37491793408989904,347.2825103759766
-1.3481070327758788,9500.0,190.0,100.0,0.0,25.307366582855916,19000,9500.0,854.8994128704071,0.2448365018889308,345.25385803222656
-1.3390792751312255,9550.0,191.0,100.0,0.0,25.563016007602283,19100,9550.0,858.8113162517548,0.25589691061526537,342.97334655761716
-1.3283050513267518,9600.0,192.0,100.0,0.0,25.304244289280998,19200,9600.0,862.7632238864899,0.20097568053752185,340.08214111328124
-1.323857057094574,9650.0,193.0,100.0,0.0,25.28500842712242,19300,9650.0,866.7181377410889,0.2932699893601239,338.7342797851563
-1.3076838445663452,9700.0,194.0,100.0,0.0,25.253048027888326,19400,9700.0,870.6780571937561,0.26652740392833946,334.9635656738281
-1.2994999408721923,9750.0,195.0,100.0,0.0,25.360444105738495,19500,9750.0,874.6212067604065,0.20015482142567634,332.64545837402346
-1.2953110980987548,9800.0,196.0,100.0,0.0,25.281439054569233,19600,9800.0,878.5766789913177,0.412537079686299,331.79705505371095
-1.28364164352417,9850.0,197.0,100.0,0.0,25.671302732755095,19700,9850.0,882.4720804691315,0.2897660882398486,328.4483038330078
-1.2773732566833496,9900.0,198.0,100.0,0.0,25.507967986353922,19800,9900.0,886.3924252986908,0.2635620129480958,327.232373046875
-1.2769587898254395,9950.0,199.0,100.0,0.0,25.514703896373767,19900,9950.0,890.3117349147797,0.3462025995925069,326.62475524902345
-1.264424319267273,10000.0,200.0,100.0,0.0,25.39530460683089,20000,10000.0,894.2494719028473,0.3665182713419199,323.86305114746096
-1.2555630230903625,10050.0,201.0,100.0,0.0,3.7549443455344065,20100,10050.0,920.8810262680054,0.1836626609787345,321.3609967041016
-1.2459605193138124,10100.0,202.0,100.0,0.0,25.654242814916646,20200,10100.0,924.7790184020996,0.2771153829433024,319.2610131835938
-1.2353421640396118,10150.0,203.0,100.0,0.0,25.853939527494017,20300,10150.0,928.646901845932,0.2927651910111308,316.0445825195313
-1.22546452999115,10200.0,204.0,100.0,0.0,25.800119419936756,20400,10200.0,932.5228540897369,0.23042920097708702,313.8602502441406
-1.223098771572113,10250.0,205.0,100.0,0.0,25.818915533944367,20500,10250.0,936.3959844112396,0.297490249350667,313.0131896972656
-1.2106028866767884,10300.0,206.0,100.0,0.0,25.50370111293636,20600,10300.0,940.3169848918915,0.2881429295800626,310.1425500488281
